SchoolName,SchoolYear,School List,JD1 Transfers Out,Transfer In,75th Percentile JD1 GPA,GPA50thPercentile,GPA25thPercentile,TransferIn,50th Percentile JD1 GPA,25th Percentile JD1 GPA
Quinnipiac University,2023,,3,,0.0,,,1.0,0.0,0.0
Regent University,2023,,2,,0.0,,,2.0,0.0,0.0
"Richmond, University of",2023,,7,,0.0,,,5.0,0.0,0.0
Roger Williams University,2023,,6,,0.0,,,3.0,0.0,0.0
Rutgers University,2023,,8,,0.0,,,8.0,3.23,0.0
Saint Louis University,2023,,0,,0.0,,,3.0,0.0,0.0
Samford University,2023,,3,,0.0,,,1.0,0.0,0.0
"San Diego, University of",2023,,10,,0.0,,,6.0,3.23,0.0
"San Francisco, University of",2023,,3,,0.0,,,3.0,0.0,0.0
Santa Clara University,2023,,4,,0.0,,,3.0,0.0,0.0
Seattle University,2023,,5,,0.0,,,3.0,0.0,0.0
Seton Hall University,2023,,4,,0.0,,,8.0,3.1,0.0
"South Carolina, University of",2023,,3,,0.0,,,2.0,0.0,0.0
"South Dakota, University of",2023,,3,,0.0,,,0.0,0.0,0.0
South Texas College of Law Houston,2023,,12,,0.0,,,3.0,0.0,0.0
"Southern California, University of",2023,,3,,3.77,,,14.0,3.7,3.58
Southern Illinois University,2023,,2,,0.0,,,0.0,0.0,0.0
Southern Methodist University,2023,,5,,0.0,,,10.0,3.28,0.0
Southern University,2023,,0,,0.0,,,1.0,0.0,0.0
Southwestern Law School,2023,,10,,0.0,,,1.0,0.0,0.0
St. John's University,2023,,0,,3.45,,,18.0,3.35,3.13
St. Mary's University,2023,,0,,0.0,,,3.0,0.0,0.0
St. Thomas University (Miami),2023,,6,,0.0,,,4.0,0.0,0.0
"St. Thomas, (Minneapolis) University of",2023,,2,,0.0,,,2.0,0.0,0.0
Stanford University,2023,,0,,0.0,,,6.0,3.98,0.0
Stetson University,2023,,14,,0.0,,,7.0,3.39,0.0
Suffolk University,2023,,20,,0.0,,,3.0,0.0,0.0
Syracuse University,2023,,3,,0.0,,,4.0,0.0,0.0
Temple University,2023,,1,,0.0,,,3.0,0.0,0.0
"Tennessee, University of",2023,,4,,0.0,,,2.0,0.0,0.0
Texas A&M University,2023,,3,,0.0,,,4.0,0.0,0.0
Texas Southern University,2023,,9,,0.0,,,8.0,2.53,0.0
Texas Tech University,2023,,7,,0.0,,,5.0,0.0,0.0
"Texas, University of",2023,,1,,3.94,,,14.0,3.82,3.76
The Ohio State University,2023,,3,,0.0,,,1.0,0.0,0.0
"Toledo, The University of",2023,,4,,0.0,,,1.0,0.0,0.0
Touro University,2023,,23,,0.0,,,3.0,0.0,0.0
Tulane University,2023,,0,,0.0,,,3.0,0.0,0.0
"Tulsa, The University of",2023,,7,,0.0,,,0.0,0.0,0.0
"Utah, The University of",2023,,1,,0.0,,,3.0,0.0,0.0
Vanderbilt University,2023,,2,,3.72,,,19.0,3.55,3.39
Vermont Law School,2023,,0,,0.0,,,1.0,0.0,0.0
Villanova University,2023,,2,,0.0,,,3.0,0.0,0.0
"Virginia, University of",2023,,3,,0.0,,,0.0,0.0,0.0
Wake Forest University,2023,,1,,0.0,,,2.0,0.0,0.0
Washburn University,2023,,1,,0.0,,,2.0,0.0,0.0
Washington and Lee University,2023,,12,,0.0,,,1.0,0.0,0.0
Washington University (St. Louis),2023,,6,,3.7,,,16.0,3.53,3.24
"Washington, University of",2023,,3,,0.0,,,3.0,0.0,0.0
Wayne State University,2023,,5,,0.0,,,5.0,3.15,0.0
West Virginia University,2023,,1,,0.0,,,2.0,0.0,0.0
Western New England University,2023,,4,,0.0,,,1.0,0.0,0.0
"Western State, Westcliff University",2023,,4,,0.0,,,2.0,0.0,0.0
Widener University Commonwealth Law School,2023,,4,,0.0,,,2.0,0.0,0.0
Widener University Delaware Law School,2023,,4,,0.0,,,2.0,0.0,0.0
Willamette University,2023,,5,,0.0,,,0.0,0.0,0.0
William & Mary,2023,,6,,0.0,,,0.0,0.0,0.0
"Wisconsin, University of",2023,,2,,0.0,,,7.0,3.37,0.0
"Wyoming, University of",2023,,1,,0.0,,,0.0,0.0,0.0
Yale University,2023,,0,,0.0,,,10.0,3.97,0.0
"Akron, The University of",2024,,2,,0.0,,,0.0,0.0,0.0
"Alabama, The University of",2024,,0,,0.0,,,7.0,3.54,0.0
Albany Law School,2024,,4,,0.0,,,4.0,0.0,0.0
American University,2024,,42,,3.58,,,12.0,3.02,2.9
Appalachian School of Law,2024,,4,,0.0,,,2.0,0.0,0.0
Arizona State University,2024,,9,,3.37,,,20.0,3.18,3.03
"Arizona, The University of",2024,,6,,0.0,,,1.0,0.0,0.0
"Arkansas at Little Rock, University of",2024,,2,,0.0,,,1.0,0.0,0.0
"Arkansas, University of",2024,,2,,0.0,,,3.0,0.0,0.0
Atlanta's John Marshall Law School,2024,,1,,0.0,,,3.0,0.0,0.0
Ave Maria School of Law,2024,,0,,0.0,,,0.0,0.0,0.0
"Baltimore, University of",2024,,8,,0.0,,,8.0,2.72,0.0
Barry University,2024,,10,,0.0,,,5.0,0.0,0.0
Baylor University,2024,,0,,0.0,,,1.0,0.0,0.0
Belmont University,2024,,5,,0.0,,,0.0,0.0,0.0
Boston College,2024,,11,,0.0,,,6.0,3.49,0.0
Boston University,2024,,8,,0.0,,,11.0,3.68,0.0
Brigham Young University,2024,,0,,0.0,,,2.0,0.0,0.0
Brooklyn Law School,2024,,22,,0.0,,,8.0,3.26,0.0
"Buffalo, University at",2024,,7,,0.0,,,1.0,0.0,0.0
California Western School of Law,2024,,11,,0.0,,,2.0,0.0,0.0
"California-Berkeley, University of",2024,,5,,3.91,,,33.0,3.8,3.69
"California-Davis, University of",2024,,14,,0.0,,,2.0,0.0,0.0
"California-Irvine, University of",2024,,11,,0.0,,,4.0,0.0,0.0
"California-Los Angeles, University of",2024,,10,,3.91,,,31.0,3.73,3.68
"California-San Francisco, University of",2024,,36,,0.0,,,3.0,0.0,0.0
Campbell University,2024,,3,,0.0,,,1.0,0.0,0.0
Capital University Law School,2024,,1,,0.0,,,0.0,0.0,0.0
"Cardozo, Yeshiva University",2024,,15,,0.0,,,4.0,0.0,0.0
Case Western Reserve University,2024,,2,,0.0,,,3.0,0.0,0.0
"Catholic University of America, The",2024,,5,,0.0,,,1.0,0.0,0.0
Chapman University,2024,,7,,0.0,,,6.0,3.09,0.0
Charleston School of Law,2024,,4,,0.0,,,4.0,0.0,0.0
"Chicago, The University of",2024,,3,,3.97,,,17.0,3.85,3.75
"Chicago-Kent, Illinois Institute of Technology",2024,,4,,0.0,,,2.0,0.0,0.0
"Cincinnati, University of",2024,,4,,0.0,,,0.0,0.0,0.0
"City University of New York, University of",2024,,6,,0.0,,,1.0,0.0,0.0
Cleveland State University,2024,,4,,0.0,,,0.0,0.0,0.0
"Colorado, University of",2024,,2,,0.0,,,0.0,0.0,0.0
Columbia University,2024,,0,,3.88,,,47.0,3.83,3.76
"Connecticut, University of",2024,,0,,0.0,,,2.0,0.0,0.0
Cooley Law School,2024,,1,,0.0,,,1.0,0.0,0.0
Cornell University,2024,,8,,0.0,,,3.0,0.0,0.0
Creighton University,2024,,6,,0.0,,,2.0,0.0,0.0
"Dayton, University of",2024,,0,,0.0,,,2.0,0.0,0.0
"Denver, University of",2024,,0,,0.0,,,5.0,0.0,0.0
DePaul University,2024,,3,,0.0,,,0.0,0.0,0.0
"Detroit Mercy, University of",2024,,14,,0.0,,,1.0,0.0,0.0
"District of Columbia, University of",2024,,8,,0.0,,,2.0,0.0,0.0
Drake University,2024,,1,,0.0,,,0.0,0.0,0.0
Drexel University,2024,,4,,0.0,,,2.0,0.0,0.0
Duke University,2024,,3,,0.0,,,0.0,0.0,0.0
Duquesne University,2024,,4,,0.0,,,5.0,0.0,0.0
Elon University,2024,,1,,0.0,,,3.0,0.0,0.0
Emory University,2024,,15,,0.0,,,6.0,3.05,0.0
Faulkner University,2024,,4,,0.0,,,2.0,0.0,0.0
Florida A&M University,2024,,3,,0.0,,,2.0,0.0,0.0
Florida International University,2024,,4,,3.43,,,21.0,3.28,3.13
Florida State University,2024,,3,,3.58,,,18.0,3.42,3.25
"Florida, University of",2024,,2,,3.71,,,27.0,3.51,3.44
Fordham University,2024,,12,,3.45,,,13.0,3.56,3.65
George Mason University,2024,,4,,3.49,,,27.0,3.26,3.14
"George Washington University, The",2024,,39,,3.49,,,63.0,3.36,3.19
Georgetown University,2024,,3,,3.82,,,123.0,3.69,3.59
Georgia State University,2024,,1,,0.0,,,7.0,3.29,0.0
"Georgia, University of",2024,,0,,0.0,,,5.0,0.0,0.0
Gonzaga University,2024,,8,,0.0,,,1.0,0.0,0.0
Harvard University,2024,,0,,4.0,,,51.0,3.95,3.89
"Hawaii, University of",2024,,0,,0.0,,,5.0,0.0,0.0
Hofstra University,2024,,5,,0.0,,,8.0,2.84,0.0
"Houston, University of",2024,,4,,3.64,,,19.0,3.36,3.23
Howard University,2024,,1,,0.0,,,5.0,0.0,0.0
"Idaho, University of",2024,,0,,0.0,,,1.0,0.0,0.0
"Illinois, University of",2024,,1,,0.0,,,0.0,0.0,0.0
"Illinois-Chicago, University of",2024,,0,,0.0,,,1.0,0.0,0.0
Indiana University-Bloomington,2024,,4,,0.0,,,0.0,0.0,0.0
Indiana University-Indianapolis,2024,,4,,0.0,,,5.0,0.0,0.0
Inter American University of Puerto Rico,2024,,6,,0.0,,,2.0,0.0,0.0
"Iowa, University of",2024,,5,,0.0,,,1.0,0.0,0.0
Jacksonville University,2024,,1,,0.0,,,0.0,0.0,0.0
"Kansas, The University of",2024,,2,,0.0,,,1.0,0.0,0.0
"Kentucky, University of",2024,,2,,0.0,,,0.0,0.0,0.0
Lewis & Clark Law School,2024,,4,,0.0,,,7.0,3.14,0.0
Liberty University,2024,,0,,0.0,,,0.0,0.0,0.0
Lincoln Memorial University,2024,,5,,0.0,,,4.0,0.0,0.0
Louisiana State University,2024,,7,,0.0,,,3.0,0.0,0.0
"Louisville, University of",2024,,3,,0.0,,,4.0,0.0,0.0
Loyola Marymount University-Los Angeles,2024,,16,,3.19,,,16.0,3.1,2.93
Loyola University-Chicago,2024,,9,,0.0,,,0.0,0.0,0.0
Loyola University-New Orleans,2024,,5,,0.0,,,0.0,0.0,0.0
"Maine, University of",2024,,2,,0.0,,,1.0,0.0,0.0
Marquette University,2024,,0,,0.0,,,0.0,0.0,0.0
"Maryland, University of",2024,,15,,0.0,,,6.0,3.39,0.0
"Massachusetts/Dartmouth, University of",2024,,1,,0.0,,,2.0,0.0,0.0
"Memphis, The University of",2024,,0,,0.0,,,1.0,0.0,0.0
Mercer University,2024,,3,,0.0,,,2.0,0.0,0.0
"Miami, University of",2024,,13,,0.0,,,10.0,3.28,0.0
Michigan State University,2024,,4,,0.0,,,3.0,0.0,0.0
"Michigan, University of",2024,,4,,3.64,,,21.0,3.82,3.87
"Minnesota, University of",2024,,3,,0.0,,,4.0,0.0,0.0
Mississippi College,2024,,2,,0.0,,,0.0,0.0,0.0
"Mississippi, The University of",2024,,5,,0.0,,,1.0,0.0,0.0
"Missouri, University of",2024,,2,,0.0,,,4.0,0.0,0.0
"Missouri-Kansas City, University of",2024,,1,,0.0,,,1.0,0.0,0.0
Mitchell/Hamline School of Law,2024,,0,,0.0,,,4.0,0.0,0.0
"Montana, University of",2024,,2,,0.0,,,2.0,0.0,0.0
"Nebraska, University of",2024,,1,,0.0,,,1.0,0.0,0.0
"Nevada-Las Vegas, University of",2024,,3,,3.13,,,20.0,2.9,2.78
New England Law/Boston,2024,,14,,0.0,,,4.0,0.0,0.0
"New Hampshire, University of",2024,,3,,0.0,,,0.0,0.0,0.0
"New Mexico, The University of",2024,,0,,0.0,,,2.0,0.0,0.0
New York Law School,2024,,7,,0.0,,,2.0,0.0,0.0
New York University,2024,,2,,3.74,,,49.0,3.67,3.57
North Carolina Central University,2024,,1,,0.0,,,1.0,0.0,0.0
"North Carolina, University of",2024,,4,,0.0,,,5.0,0.0,0.0
"North Dakota, University of",2024,,0,,0.0,,,1.0,0.0,0.0
"North Texas at Dallas, University of",2024,,2,,0.0,,,4.0,0.0,0.0
Northeastern University,2024,,13,,0.0,,,5.0,0.0,0.0
Northern Illinois University,2024,,2,,0.0,,,4.0,0.0,0.0
Northern Kentucky University,2024,,6,,0.0,,,3.0,0.0,0.0
Northwestern University,2024,,4,,3.85,,,30.0,3.8,3.63
"Notre Dame, University of",2024,,1,,3.75,,,12.0,3.68,3.44
Nova Southeastern University,2024,,21,,0.0,,,0.0,0.0,0.0
Ohio Northern University,2024,,1,,0.0,,,0.0,0.0,0.0
Oklahoma City University,2024,,7,,0.0,,,1.0,0.0,0.0
"Oklahoma, University of",2024,,2,,0.0,,,0.0,0.0,0.0
"Oregon, University of",2024,,15,,0.0,,,0.0,0.0,0.0
Pace University,2024,,9,,0.0,,,1.0,0.0,0.0
"Pacific, University of the",2024,,7,,0.0,,,2.0,0.0,0.0
Penn State Dickinson Law,2024,,6,,0.0,,,0.0,0.0,0.0
Penn State University,2024,,4,,0.0,,,0.0,0.0,0.0
"Pennsylvania, University of",2024,,2,,0.0,,,3.0,0.0,0.0
Pepperdine University,2024,,8,,0.0,,,0.0,0.0,0.0
"Pittsburgh, University of",2024,,2,,0.0,,,1.0,0.0,0.0
Pontifical Catholic University of Puerto Rico,2024,,2,,0.0,,,0.0,0.0,0.0
"Puerto Rico, University of",2024,,0,,0.0,,,8.0,3.56,0.0
Quinnipiac University,2024,,1,,0.0,,,1.0,0.0,0.0
Regent University,2024,,2,,0.0,,,2.0,0.0,0.0
"Richmond, University of",2024,,2,,0.0,,,2.0,0.0,0.0
Roger Williams University,2024,,4,,0.0,,,2.0,0.0,0.0
Rutgers University,2024,,11,,0.0,,,7.0,3.11,0.0
Saint Louis University,2024,,2,,0.0,,,4.0,0.0,0.0
Samford University,2024,,5,,0.0,,,2.0,0.0,0.0
"San Diego, University of",2024,,3,,0.0,,,4.0,0.0,0.0
"San Francisco, University of",2024,,7,,0.0,,,3.0,0.0,0.0
Santa Clara University,2024,,7,,0.0,,,4.0,0.0,0.0
Seattle University,2024,,6,,0.0,,,3.0,0.0,0.0
Seton Hall University,2024,,2,,0.0,,,4.0,0.0,0.0
"South Carolina, University of",2024,,1,,0.0,,,0.0,0.0,0.0
"South Dakota, University of",2024,,1,,0.0,,,2.0,0.0,0.0
South Texas College of Law Houston,2024,,15,,0.0,,,4.0,0.0,0.0
"Southern California, University of",2024,,6,,3.76,,,18.0,3.62,3.57
Southern Illinois University,2024,,3,,0.0,,,0.0,0.0,0.0
Southern Methodist University,2024,,4,,3.56,,,12.0,3.22,3.1
Southern University,2024,,12,,0.0,,,0.0,0.0,0.0
Southwestern Law School,2024,,6,,0.0,,,0.0,0.0,0.0
St. John's University,2024,,0,,0.0,,,10.0,3.35,0.0
St. Mary's University,2024,,8,,0.0,,,1.0,0.0,0.0
St. Thomas University (Miami),2024,,7,,0.0,,,1.0,0.0,0.0
"St. Thomas, (Minneapolis) University of",2024,,1,,0.0,,,3.0,0.0,0.0
Stanford University,2024,,0,,0.0,,,7.0,3.88,0.0
Stetson University,2024,,6,,0.0,,,3.0,0.0,0.0
Suffolk University,2024,,1,,0.0,,,4.0,0.0,0.0
Syracuse University,2024,,9,,0.0,,,3.0,0.0,0.0
Temple University,2024,,4,,0.0,,,3.0,0.0,0.0
"Tennessee, University of",2024,,0,,0.0,,,4.0,0.0,0.0
Texas A&M University,2024,,1,,0.0,,,9.0,3.54,0.0
Texas Southern University,2024,,10,,0.0,,,1.0,0.0,0.0
Texas Tech University,2024,,3,,0.0,,,3.0,0.0,0.0
"Texas, University of",2024,,2,,0.0,,,9.0,3.71,0.0
The Ohio State University,2024,,0,,0.0,,,1.0,0.0,0.0
"Toledo, The University of",2024,,2,,0.0,,,0.0,0.0,0.0
Touro University,2024,,11,,0.0,,,1.0,0.0,0.0
Tulane University,2024,,9,,0.0,,,3.0,0.0,0.0
"Tulsa, The University of",2024,,2,,0.0,,,4.0,0.0,0.0
"Utah, The University of",2024,,3,,0.0,,,9.0,3.43,0.0
Vanderbilt University,2024,,6,,3.5,,,19.0,3.39,3.31
Vermont Law School,2024,,6,,0.0,,,1.0,0.0,0.0
Villanova University,2024,,2,,0.0,,,4.0,0.0,0.0
"Virginia, University of",2024,,0,,0.0,,,0.0,0.0,0.0
Wake Forest University,2024,,6,,0.0,,,1.0,0.0,0.0
Washburn University,2024,,0,,0.0,,,2.0,0.0,0.0
Washington and Lee University,2024,,5,,0.0,,,0.0,0.0,0.0
Washington University (St. Louis),2024,,8,,3.49,,,23.0,3.37,3.2
"Washington, University of",2024,,8,,0.0,,,5.0,0.0,0.0
Wayne State University,2024,,6,,0.0,,,5.0,3.16,0.0
West Virginia University,2024,,2,,0.0,,,0.0,0.0,0.0
Western New England University,2024,,0,,0.0,,,2.0,0.0,0.0
"Western State, Westcliff University",2024,,5,,0.0,,,4.0,0.0,0.0
Widener University Commonwealth Law School,2024,,4,,0.0,,,1.0,0.0,0.0
Widener University Delaware Law School,2024,,8,,0.0,,,0.0,0.0,0.0
Willamette University,2024,,7,,0.0,,,2.0,0.0,0.0
William & Mary,2024,,3,,0.0,,,3.0,0.0,0.0
"Wisconsin, University of",2024,,0,,0.0,,,7.0,3.36,0.0
"Wyoming, University of",2024,,2,,0.0,,,0.0,0.0,0.0
Yale University,2024,,0,,0.0,,,9.0,3.94,0.0
"Akron, The University of",2025,,0,,0.0,,,3.0,0.0,0.0
"Alabama, The University of",2025,,1,,0.0,,,4.0,0.0,0.0
Albany Law School,2025,,7,,0.0,,,0.0,0.0,0.0
American University,2025,,51,,3.37,,,13.0,3.21,3.04
Appalachian School of Law,2025,,9,,0.0,,,0.0,0.0,0.0
Arizona State University,2025,,6,,3.43,,,24.0,3.26,2.94
"Arizona, The University of",2025,,0,,0.0,,,1.0,0.0,0.0
"Arkansas at Little Rock, University of",2025,,1,,0.0,,,0.0,0.0,0.0
"Arkansas, University of",2025,,0,,0.0,,,0.0,0.0,0.0
Atlanta's John Marshall Law School,2025,,0,,0.0,,,1.0,0.0,0.0
Ave Maria School of Law,2025,,2,,0.0,,,3.0,0.0,0.0
"Baltimore, University of",2025,,8,,0.0,,,4.0,0.0,0.0
Barry University,2025,,6,,0.0,,,5.0,0.0,0.0
Baylor University,2025,,2,,0.0,,,3.0,0.0,0.0
Belmont University,2025,,1,,0.0,,,0.0,0.0,0.0
Boston College,2025,,6,,0.0,,,4.0,0.0,0.0
Boston University,2025,,5,,3.56,,,13.0,3.48,3.28
Brigham Young University,2025,,0,,0.0,,,1.0,0.0,0.0
Brooklyn Law School,2025,,24,,0.0,,,5.0,0.0,0.0
"Buffalo, University at",2025,,5,,0.0,,,0.0,0.0,0.0
California Western School of Law,2025,,4,,0.0,,,1.0,0.0,0.0
"California-Berkeley, University of",2025,,10,,3.9,,,44.0,3.8,3.62
"California-Davis, University of",2025,,9,,3.52,,,12.0,3.45,3.29
"California-Irvine, University of",2025,,14,,0.0,,,5.0,0.0,0.0
"California-Los Angeles, University of",2025,,4,,3.93,,,35.0,3.74,3.64
"California-San Francisco, University of",2025,,31,,0.0,,,3.0,0.0,0.0
Campbell University,2025,,4,,0.0,,,1.0,0.0,0.0
Capital University Law School,2025,,5,,0.0,,,2.0,0.0,0.0
"Cardozo, Yeshiva University",2025,,8,,0.0,,,3.0,0.0,0.0
Case Western Reserve University,2025,,4,,0.0,,,1.0,0.0,0.0
"Catholic University of America, The",2025,,5,,0.0,,,1.0,0.0,0.0
Chapman University,2025,,0,,0.0,,,5.0,0.0,0.0
Charleston School of Law,2025,,5,,0.0,,,9.0,2.5,0.0
"Chicago, The University of",2025,,1,,3.93,,,12.0,3.87,3.82
"Chicago-Kent, Illinois Institute of Technology",2025,,1,,0.0,,,1.0,0.0,0.0
"Cincinnati, University of",2025,,1,,0.0,,,0.0,0.0,0.0
"City University of New York, University of",2025,,3,,0.0,,,6.0,3.06,0.0
Cleveland State University,2025,,2,,0.0,,,2.0,0.0,0.0
"Colorado, University of",2025,,3,,0.0,,,0.0,0.0,0.0
Columbia University,2025,,4,,3.84,,,50.0,3.77,3.69
"Connecticut, University of",2025,,5,,0.0,,,2.0,0.0,0.0
Cooley Law School,2025,,1,,0.0,,,2.0,0.0,0.0
Cornell University,2025,,8,,0.0,,,0.0,0.0,0.0
Creighton University,2025,,1,,0.0,,,1.0,0.0,0.0
"Dayton, University of",2025,,0,,0.0,,,4.0,0.0,0.0
"Denver, University of",2025,,12,,0.0,,,5.0,0.0,0.0
DePaul University,2025,,2,,0.0,,,0.0,0.0,0.0
"Detroit Mercy, University of",2025,,11,,0.0,,,1.0,0.0,0.0
"District of Columbia, University of",2025,,5,,0.0,,,0.0,0.0,0.0
Drake University,2025,,3,,0.0,,,0.0,0.0,0.0
Drexel University,2025,,4,,0.0,,,3.0,0.0,0.0
Duke University,2025,,1,,0.0,,,0.0,0.0,0.0
Duquesne University,2025,,5,,0.0,,,1.0,0.0,0.0
Elon University,2025,,5,,0.0,,,0.0,0.0,0.0
Emory University,2025,,18,,0.0,,,8.0,3.36,0.0
Faulkner University,2025,,3,,0.0,,,0.0,0.0,0.0
Florida A&M University,2025,,4,,0.0,,,3.0,0.0,0.0
Florida International University,2025,,4,,3.68,,,15.0,3.41,3.37
Florida State University,2025,,0,,3.61,,,17.0,3.37,3.23
"Florida, University of",2025,,1,,3.6,,,13.0,3.5,3.39
Fordham University,2025,,14,,3.58,,,12.0,3.48,3.42
George Mason University,2025,,2,,3.47,,,26.0,3.36,3.22
"George Washington University, The",2025,,33,,3.47,,,46.0,3.41,3.26
Georgetown University,2025,,1,,3.83,,,120.0,3.73,3.61
Georgia State University,2025,,2,,0.0,,,7.0,3.11,0.0
"Georgia, University of",2025,,2,,0.0,,,4.0,0.0,0.0
Gonzaga University,2025,,5,,0.0,,,1.0,0.0,0.0
Harvard University,2025,,2,,4.0,,,37.0,3.9,3.86
"Hawaii, University of",2025,,2,,0.0,,,2.0,0.0,0.0
Hofstra University,2025,,6,,0.0,,,4.0,0.0,0.0
"Houston, University of",2025,,3,,3.61,,,25.0,3.43,3.29
Howard University,2025,,3,,0.0,,,0.0,0.0,0.0
"Idaho, University of",2025,,5,,0.0,,,2.0,0.0,0.0
"Illinois, University of",2025,,5,,0.0,,,2.0,0.0,0.0
"Illinois-Chicago, University of",2025,,0,,0.0,,,1.0,0.0,0.0
Indiana University-Bloomington,2025,,1,,0.0,,,3.0,0.0,0.0
Indiana University-Indianapolis,2025,,1,,0.0,,,5.0,0.0,0.0
Inter American University of Puerto Rico,2025,,1,,0.0,,,0.0,0.0,0.0
"Iowa, University of",2025,,3,,0.0,,,1.0,0.0,0.0
Jacksonville University,2025,,0,,0.0,,,1.0,0.0,0.0
"Kansas, The University of",2025,,1,,0.0,,,1.0,0.0,0.0
"Kentucky, University of",2025,,3,,0.0,,,3.0,0.0,0.0
Lewis & Clark Law School,2025,,2,,0.0,,,3.0,0.0,0.0
Liberty University,2025,,0,,0.0,,,1.0,0.0,0.0
Lincoln Memorial University,2025,,3,,0.0,,,6.0,3.17,0.0
Louisiana State University,2025,,0,,0.0,,,1.0,0.0,0.0
"Louisville, University of",2025,,1,,0.0,,,0.0,0.0,0.0
Loyola Marymount University-Los Angeles,2025,,10,,3.38,,,13.0,3.24,3.04
Loyola University-Chicago,2025,,13,,0.0,,,1.0,0.0,0.0
Loyola University-New Orleans,2025,,1,,0.0,,,1.0,0.0,0.0
"Maine, University of",2025,,1,,0.0,,,1.0,0.0,0.0
Marquette University,2025,,0,,0.0,,,1.0,0.0,0.0
"Maryland, University of",2025,,13,,0.0,,,7.0,3.03,0.0
"Massachusetts/Dartmouth, University of",2025,,6,,0.0,,,0.0,0.0,0.0
"Memphis, The University of",2025,,0,,0.0,,,2.0,0.0,0.0
Mercer University,2025,,4,,0.0,,,0.0,0.0,0.0
"Miami, University of",2025,,9,,0.0,,,7.0,3.24,0.0
Michigan State University,2025,,2,,0.0,,,1.0,0.0,0.0
"Michigan, University of",2025,,0,,0.0,,,9.0,3.86,0.0
"Minnesota, University of",2025,,5,,0.0,,,7.0,0.0,0.0
Mississippi College,2025,,1,,0.0,,,1.0,0.0,0.0
"Mississippi, The University of",2025,,3,,0.0,,,2.0,0.0,0.0
"Missouri, University of",2025,,2,,0.0,,,0.0,0.0,0.0
"Missouri-Kansas City, University of",2025,,2,,0.0,,,0.0,0.0,0.0
Mitchell/Hamline School of Law,2025,,0,,0.0,,,7.0,154.0,0.0
"Montana, University of",2025,,0,,0.0,,,0.0,0.0,0.0
"Nebraska, University of",2025,,1,,0.0,,,0.0,0.0,0.0
"Nevada-Las Vegas, University of",2025,,4,,3.12,,,14.0,3.06,2.99
New England Law/Boston,2025,,15,,0.0,,,1.0,0.0,0.0
"New Hampshire, University of",2025,,9,,0.0,,,2.0,0.0,0.0
"New Mexico, The University of",2025,,1,,0.0,,,1.0,0.0,0.0
New York Law School,2025,,6,,0.0,,,0.0,0.0,0.0
New York University,2025,,1,,3.75,,,42.0,3.65,3.54
North Carolina Central University,2025,,3,,0.0,,,4.0,0.0,0.0
"North Carolina, University of",2025,,2,,0.0,,,2.0,0.0,0.0
"North Dakota, University of",2025,,10,,0.0,,,2.0,0.0,0.0
"North Texas at Dallas, University of",2025,,5,,0.0,,,0.0,0.0,0.0
Northeastern University,2025,,0,,0.0,,,4.0,0.0,0.0
Northern Illinois University,2025,,1,,0.0,,,4.0,0.0,0.0
Northern Kentucky University,2025,,3,,0.0,,,0.0,0.0,0.0
Northwestern University,2025,,4,,3.77,,,38.0,3.66,3.5
"Notre Dame, University of",2025,,1,,0.0,,,10.0,3.59,0.0
Nova Southeastern University,2025,,9,,0.0,,,0.0,0.0,0.0
Ohio Northern University,2025,,0,,0.0,,,0.0,0.0,0.0
Oklahoma City University,2025,,3,,0.0,,,0.0,0.0,0.0
"Oklahoma, University of",2025,,2,,0.0,,,5.0,0.0,0.0
"Oregon, University of",2025,,9,,0.0,,,2.0,0.0,0.0
Pace University,2025,,5,,0.0,,,2.0,0.0,0.0
"Pacific, University of the",2025,,7,,0.0,,,0.0,0.0,0.0
Penn State Dickinson Law,2025,,11,,0.0,,,0.0,0.0,0.0
"Pennsylvania, University of",2025,,4,,0.0,,,8.0,3.82,0.0
Pepperdine University,2025,,11,,0.0,,,4.0,0.0,0.0
"Pittsburgh, University of",2025,,9,,0.0,,,1.0,0.0,0.0
Pontifical Catholic University of Puerto Rico,2025,,2,,0.0,,,0.0,0.0,0.0
"Puerto Rico, University of",2025,,1,,0.0,,,5.0,0.0,0.0
Quinnipiac University,2025,,6,,0.0,,,1.0,0.0,0.0
Regent University,2025,,3,,0.0,,,0.0,0.0,0.0
"Richmond, University of",2025,,4,,0.0,,,1.0,0.0,0.0
Roger Williams University,2025,,8,,0.0,,,1.0,0.0,0.0
Rutgers University,2025,,3,,0.0,,,8.0,3.21,0.0
Saint Louis University,2025,,0,,0.0,,,4.0,0.0,0.0
Samford University,2025,,5,,0.0,,,2.0,0.0,0.0
"San Diego, University of",2025,,9,,0.0,,,5.0,0.0,0.0
"San Francisco, University of",2025,,7,,0.0,,,3.0,0.0,0.0
Santa Clara University,2025,,4,,0.0,,,4.0,0.0,0.0
Seattle University,2025,,11,,0.0,,,4.0,0.0,0.0
Seton Hall University,2025,,10,,0.0,,,2.0,0.0,0.0
"South Carolina, University of",2025,,4,,0.0,,,3.0,0.0,0.0
"South Dakota, University of",2025,,1,,0.0,,,1.0,0.0,0.0
South Texas College of Law Houston,2025,,16,,0.0,,,3.0,0.0,0.0
"Southern California, University of",2025,,7,,3.75,,,20.0,3.64,3.5
Southern Illinois University,2025,,2,,0.0,,,0.0,0.0,0.0
Southern Methodist University,2025,,5,,0.0,,,8.0,3.34,0.0
